Client_Id,Job,Marital_Status,Qualifications,Age,Country,Name,Gender
45926551,services,married,basic.9y,32,Spain,Ritchie,Female
45926453,services,divorced,basic.9y,43,Spain,Aikenhead,Female
45926057,admin.,single,professional.course,38,Germany,Douglas,Male
45192452,services,married,professional.course,26,France,Kung,Female
45192447,services,single,basic.9y,52,France,MacDonald,Female
45077359,admin.,married,basic.4y,54,Germany,Okwudilichukwu,Female
45043065,blue-collar,married,professional.course,51,Spain,Ni,Male
45015984,technician,married,basic.9y,42,Spain,Simmons,Female
44331515,services,single,unknown,41,France,H?,Female
43529811,blue-collar,single,high.school,26,France,Hancock,Female
41329485,services,married,basic.6y,38,Spain,Cran,Male
45588095,blue-collar,married,unknown,54,Spain,McKay,Female
46043149,housemaid,divorced,basic.4y,41,France,P'an,Male
46043099,blue-collar,single,high.school,26,France,Parkhill,Female
46042618,retired,married,basic.4y,43,France,Golubova,Female
46042587,blue-collar,single,professional.course,28,Spain,Nwankwo,Female
46042569,blue-collar,divorced,professional.course,35,Spain,Johnson,Male
46042372,blue-collar,married,high.school,45,Germany,Mao,Male
46042334,management,married,high.school,40,France,Echezonachukwu,Male
46038360,unemployed,married,professional.course,37,France,McElyea,Female
46038340,blue-collar,married,university.degree,52,Spain,Rosas,Female
46038304,retired,married,high.school,36,France,Phillips,Male
46038279,technician,married,basic.9y,40,Spain,Palerma,Female
46038273,admin.,married,basic.4y,43,Spain,Morris,Female
46038201,technician,married,basic.6y,36,Spain,Pavlova,Female
46038191,technician,single,high.school,36,Germany,Lu,Female
46030086,self-employed,married,basic.4y,43,France,Yamamoto,Male
46030082,technician,married,basic.9y,44,Spain,Angelo,Female
46016209,unknown,married,professional.course,49,Spain,Zaitsev,Male
46016193,admin.,married,basic.4y,56,Spain,Cawker,Male
46015337,technician,divorced,basic.9y,39,Germany,Froggatt,Male
46015290,blue-collar,married,professional.course,29,France,Gorbunov,Female
45984178,management,single,university.degree,41,Germany,Tai,Male
45984176,job,married,university.degree,47,France,Rowe,Female
45984166,housemaid,married,basic.6y,38,France,Mikkelsen,Female
45983574,services,married,high.school,36,France,Kovalyov,Male
45983543,services,divorced,professional.course,46,France,Mbanefo,Female
45983500,admin.,divorced,high.school,47,France,Ts'ai,Male
45981648,services,single,basic.4y,47,Germany,Enderby,Male
45981633,services,married,university.degree,42,France,Lombardi,Male
45976206,admin.,married,university.degree,42,France,Hamilton,Female
45968485,blue-collar,married,university.degree,59,France,Hsia,Male
45968373,technician,married,professional.course,33,France,Mao,Male
45964418,services,married,high.school,48,Germany,Ugochukwu,Male
